Complain_0,Complain_1,Geography_France,Geography_Germany,Geography_Spain,IsActiveMember_0,IsActiveMember_1,Gender_Female,Gender_Male,Tenure,Age,Balance,EstimatedSalary,CreditScore,Exited
1,0,1,0,0,1,0,0,1,1.0,0.3095238095238095,0.0,0.9760823158611647,0.4775160599571734,0
0,1,0,1,0,1,0,0,1,0.7000000000000001,0.4523809523809524,0.4380585758943004,0.5751853802038094,0.595289079229122,1
0,1,1,0,0,0,1,1,0,0.0,0.23809523809523808,0.0,0.037934872780350515,0.5010706638115631,1
1,0,0,1,0,0,1,0,1,0.8,0.3333333333333333,0.4849348594084555,0.6294941666929191,0.8394004282655246,0
1,0,1,0,0,0,1,0,1,0.9,0.4761904761904761,0.0,0.06020169926227954,0.10064239828693788,0
1,0,0,0,1,0,1,1,0,0.2,0.5238095238095237,0.0,0.02591932529556572,0.449678800856531,0
1,0,0,0,1,1,0,1,0,0.7000000000000001,0.4523809523809524,0.6698610977867548,0.17721167371483973,0.6723768736616703,0
0,1,1,0,0,1,0,0,1,0.30000000000000004,0.976190476190476,0.0,0.12917293601538946,0.39400428265524623,1
1,0,0,1,0,0,1,0,1,0.5,0.4761904761904761,0.7125902791846683,0.9788382290508743,0.7473233404710921,0
1,0,1,0,0,0,1,1,0,0.1,0.4761904761904761,0.50170828323165,0.5392024438333861,0.39400428265524623,0
1,0,1,0,0,0,1,0,1,0.7000000000000001,0.5714285714285714,0.471405382161339,0.1293830560818558,0.9079229122055675,0
1,0,0,0,1,0,1,1,0,0.6000000000000001,0.3095238095238095,0.0,0.47841988909940897,0.41113490364025684,0
1,0,1,0,0,1,0,0,1,0.30000000000000004,0.49999999999999994,0.0,0.996989562503219,0.47537473233404703,0
1,0,0,1,0,1,0,0,1,0.9,0.4761904761904761,0.3551706192741444,0.786215183550029,0.46252676659528913,0
1,0,0,0,1,0,1,1,0,0.6000000000000001,0.5714285714285714,0.0,0.45217463267742064,0.4710920770877943,0
1,0,0,1,0,0,1,0,1,0.4,0.19047619047619052,0.48118329637344,0.7453826840463263,0.6552462526766595,0
0,1,1,0,0,1,0,1,0,0.4,0.4523809523809524,0.5278879564208719,0.4353395749294057,0.9828693790149893,1
1,0,1,0,0,0,1,1,0,0.9,0.19047619047619052,0.4842933638912915,0.7339393912118607,0.7366167023554603,0
1,0,1,0,0,1,0,1,0,0.30000000000000004,0.380952380952381,0.49411101535288693,0.7389858231461104,0.6488222698072804,0
0,1,1,0,0,1,0,0,1,0.1,0.8095238095238095,0.4253650555889047,0.5497966055758324,0.3147751605995718,1
0,1,1,0,0,0,1,1,0,0.30000000000000004,0.5952380952380951,0.5813554818213245,0.7138278205568632,0.5460385438972163,1
1,0,0,1,0,0,1,1,0,0.8,0.5476190476190477,0.5847831683373916,0.020923298174975707,0.6295503211991434,0
1,0,0,1,0,1,0,1,0,0.9,0.5714285714285714,0.34417101381680515,0.28687014609895245,0.34903640256959323,0
1,0,1,0,0,0,1,0,1,0.2,0.4047619047619047,0.0,0.5709481255459896,0.47965738758029974,0
1,0,0,1,0,1,0,1,0,0.4,0.11904761904761901,0.28470954083389,0.5184794647888874,0.69593147751606,0
1,0,0,0,1,1,0,0,1,0.5,0.4761904761904761,0.5040851048328029,0.459848465528458,0.5032119914346894,0
1,0,1,0,0,1,0,1,0,0.6000000000000001,0.4523809523809524,0.0,0.2561124087350342,0.5974304068522484,0
1,0,0,1,0,0,1,1,0,0.6000000000000001,0.21428571428571425,0.686774179907069,0.5572399164120173,0.4775160599571734,0
1,0,0,1,0,0,1,0,1,0.1,0.16666666666666669,0.4441330342530707,0.8434404985676132,0.29764453961456094,0
1,0,1,0,0,0,1,1,0,0.1,0.5714285714285714,0.0,0.32780300518699534,0.5074946466809421,0
0,1,0,1,0,1,0,1,0,0.30000000000000004,0.9523809523809523,0.47439480308518894,0.1759551037124045,0.5010706638115631,1
1,0,0,0,1,0,1,0,1,0.1,0.6904761904761905,0.0,0.15054367692114595,0.6766595289079228,0
1,0,1,0,0,0,1,0,1,0.4,0.4523809523809524,0.3288198806136787,0.5763007367203568,0.5867237687366168,0
0,1,0,0,1,1,0,1,0,0.4,0.5476190476190477,0.3601094372619577,0.37940158285116227,0.5974304068522484,1
0,1,0,1,0,1,0,0,1,0.2,0.380952380952381,0.6090038389690412,0.8785730037218553,0.6231263383297644,1
1,0,1,0,0,1,0,0,1,0.1,0.5476190476190477,0.0,0.45302191359274807,0.3640256959314775,0
1,0,0,1,0,0,1,0,1,0.8,0.3333333333333333,0.6787266495332827,0.0782445223518846,0.259100642398287,0
1,0,0,0,1,0,1,1,0,1.0,0.2619047619047619,0.3955792569006803,0.6481510484251246,0.44325481798715194,0
1,0,0,1,0,1,0,0,1,0.30000000000000004,0.6190476190476188,0.42222306275826976,0.4122999246428034,0.6895074946466809,0
1,0,1,0,0,1,0,0,1,0.5,0.4523809523809524,0.42633716342758926,0.12242894196395754,0.5717344753747323,0
1,0,1,0,0,1,0,0,1,0.4,0.14285714285714285,0.38159616918566425,0.23081789310879186,0.09850107066381153,0
1,0,0,0,1,1,0,0,1,1.0,0.35714285714285715,0.0,0.8101318175885797,0.8586723768736616,0
1,0,1,0,0,1,0,0,1,0.2,0.3333333333333333,0.4800849619859601,0.3979944084660085,0.8629550321199143,0
1,0,1,0,0,0,1,0,1,0.1,0.4761904761904761,0.0,0.40001355129414856,1.0,0
1,0,0,1,0,0,1,0,1,0.30000000000000004,0.28571428571428564,0.5132397779512791,0.20095634133059706,0.5224839400428266,0
1,0,1,0,0,0,1,1,0,0.0,0.4047619047619047,0.0,0.3064263137129596,0.7280513918629551,0
1,0,1,0,0,0,1,1,0,0.7000000000000001,0.6190476190476188,0.0,0.3327167744519602,0.6038543897216274,0
1,0,1,0,0,1,0,0,1,0.30000000000000004,0.42857142857142855,0.24566536158166852,0.5389306678787824,0.1820128479657387,0
1,0,1,0,0,0,1,0,1,0.4,0.5476190476190477,0.5196764152329738,0.6533142415100641,0.4967880085653106,0
1,0,1,0,0,0,1,0,1,0.0,0.047619047619047616,0.49830231868245795,0.54150106335155,0.8522483940042828,0
1,0,1,0,0,1,0,1,0,0.5,0.7380952380952379,0.6694459092932913,0.7010150969417579,0.5331905781584582,0
1,0,1,0,0,0,1,0,1,0.30000000000000004,0.3333333333333333,0.0,0.4434786022065107,0.5546038543897217,0
0,1,1,0,0,1,0,1,0,0.4,0.28571428571428564,0.5494314843130134,0.024985636128250242,0.8436830835117773,1
1,0,1,0,0,1,0,0,1,0.9,0.380952380952381,0.3660257437591494,0.6914089795575478,0.8179871520342613,0
1,0,1,0,0,0,1,0,1,0.7000000000000001,0.23809523809523808,0.0,0.11337682748702499,0.6766595289079228,0
1,0,1,0,0,1,0,0,1,0.1,0.14285714285714285,0.46267518417537584,0.44865844688167716,0.37901498929336197,0
1,0,0,0,1,1,0,0,1,0.8,0.6666666666666665,0.0,0.3096277194472072,0.43897216274089945,0
0,1,1,0,0,1,0,0,1,0.6000000000000001,0.5238095238095237,0.0,0.9193943021558558,0.5802997858672377,1
0,1,1,0,0,1,0,1,0,0.7000000000000001,0.6190476190476188,0.0,0.31182522930939904,0.3961456102783726,1
1,0,0,0,1,1,0,0,1,1.0,0.5952380952380951,0.0,0.26735773266346935,0.449678800856531,0
1,0,0,1,0,0,1,0,1,0.7000000000000001,0.16666666666666669,0.4319710843554051,0.395009573414261,0.46252676659528913,0
1,0,0,1,0,0,1,1,0,0.9,0.5952380952380951,0.5070437562916482,0.08951689886384148,0.48822269807280516,0
1,0,1,0,0,1,0,1,0,0.0,0.5476190476190477,0.598726797800653,0.5391887425249111,0.6124197002141328,0
1,0,1,0,0,1,0,1,0,0.5,0.11904761904761901,0.454064078367436,0.981242958702556,0.4218415417558886,0
1,0,1,0,0,0,1,0,1,0.8,0.09523809523809518,0.4917313639175174,0.6245346930631874,0.2997858672376873,0
1,0,1,0,0,1,0,0,1,0.9,0.4523809523809524,0.7124639330654132,0.9996834197665877,0.39828693790149894,0
0,1,0,1,0,1,0,1,0,0.2,0.4761904761904761,0.3729397063166165,0.05063363551219141,0.6488222698072804,1
1,0,0,1,0,1,0,1,0,0.4,0.6190476190476188,0.4858499321377856,0.6550405563731335,0.3276231263383297,0
1,0,0,0,1,0,1,0,1,0.7000000000000001,0.4761904761904761,0.0,0.13615150246848573,0.5010706638115631,0
0,1,1,0,0,1,0,1,0,0.2,0.3333333333333333,0.687325957722516,0.9404507630478709,0.3533190578158457,1
1,0,0,1,0,0,1,1,0,0.7000000000000001,0.380952380952381,0.6394072987960969,0.9426976776282133,0.5567451820128481,0
1,0,0,0,1,0,1,0,1,0.1,0.7857142857142856,0.4897396389107626,0.7482558084297051,0.48822269807280516,0
0,1,0,1,0,1,0,1,0,0.7000000000000001,0.6666666666666665,0.5251894902826881,0.9249315809659823,0.4603854389721628,1
1,0,1,0,0,0,1,0,1,0.9,0.4761904761904761,0.4885285097228122,0.17800349933418638,0.6509635974304068,0
1,0,1,0,0,0,1,0,1,1.0,0.28571428571428564,0.4576975057881071,0.1882725300266175,0.7387580299785866,0
0,1,1,0,0,1,0,0,1,0.7000000000000001,0.35714285714285715,0.6160898235614309,0.12856577803180202,0.550321199143469,1
0,1,0,1,0,1,0,0,1,0.1,0.7857142857142856,0.4293166998600907,0.43062427461822606,0.20556745182012837,1
1,0,0,1,0,1,0,1,0,0.5,0.7619047619047619,0.4035223225493666,0.06241611073857553,0.49250535331905787,0
1,0,1,0,0,0,1,0,1,0.7000000000000001,0.2619047619047619,0.0,0.6511279327175745,0.5353319057815845,0
1,0,1,0,0,0,1,0,1,0.1,0.4523809523809524,0.5003208673290419,0.8113242314641047,0.6124197002141328,0
1,0,0,1,0,0,1,0,1,0.9,0.3095238095238095,0.32799699670890287,0.45781207105278554,0.3597430406852248,0
1,0,1,0,0,0,1,1,0,0.6000000000000001,0.4761904761904761,0.5670168712723163,0.16861035228864354,0.7922912205567453,0
1,0,0,0,1,1,0,0,1,0.5,0.380952380952381,0.0,0.26715311312230317,0.9657387580299787,0
1,0,0,0,1,1,0,0,1,0.5,0.6190476190476188,0.0,0.3322877834833226,0.3918629550321199,0
1,0,1,0,0,0,1,0,1,0.30000000000000004,0.5952380952380951,0.0,0.9946688908790788,0.4453961456102783,0
1,0,1,0,0,1,0,1,0,0.30000000000000004,0.35714285714285715,0.0,0.6621888890389032,0.27408993576017127,0
1,0,0,1,0,1,0,1,0,0.7000000000000001,0.49999999999999994,0.6600704293922685,0.6592651098179876,0.4325481798715204,0
0,1,1,0,0,1,0,1,0,0.4,0.4761904761904761,0.6851940164231621,0.25907119129876904,0.203426124197002,1
1,0,1,0,0,0,1,0,1,0.5,0.6666666666666665,0.0,0.3847118399807182,0.569593147751606,0
1,0,1,0,0,1,0,0,1,0.2,0.19047619047619052,0.3740350912994197,0.14203246410032158,0.8372591006423983,0
1,0,0,0,1,0,1,0,1,1.0,0.5476190476190477,0.3827538902348759,0.3791061546377679,0.8329764453961456,0
1,0,1,0,0,0,1,0,1,0.6000000000000001,0.42857142857142855,0.0,0.24153516660841107,0.4132762312633832,0
0,1,0,0,1,0,1,1,0,0.1,0.7380952380952379,0.4418701633001671,0.6226660646091701,0.715203426124197,1
0,1,1,0,0,1,0,1,0,0.4,0.49999999999999994,0.0,0.8647211808727733,0.6338329764453962,1
1,0,1,0,0,0,1,0,1,0.5,0.2619047619047619,0.37930759058389013,0.7636311767773822,0.6745182012847967,0
1,0,0,1,0,1,0,0,1,0.9,0.5714285714285714,0.7239080217788826,0.8633665015008933,0.1820128479657387,0
1,0,0,1,0,1,0,1,0,0.30000000000000004,0.4523809523809524,0.4874674414619896,0.16995183039980316,0.34261241970021417,0
0,1,0,1,0,0,1,1,0,0.0,0.4523809523809524,0.42095868485886045,0.6685050422315331,0.8458244111349037,1
1,0,1,0,0,0,1,1,0,0.4,0.4523809523809524,0.0,0.8552215736602845,0.7773019271948608,0
1,0,1,0,0,1,0,0,1,1.0,0.49999999999999994,0.18463101891289807,0.6840675284489668,0.6038543897216274,0
0,1,1,0,0,0,1,0,1,0.8,0.6428571428571428,0.09582954577294711,0.8489304228553827,0.3768736616702356,1
0,1,0,1,0,1,0,0,1,0.5,0.8095238095238095,0.46432123098266714,0.26893328312853876,0.2955032119914346,1
1,0,1,0,0,1,0,0,1,0.30000000000000004,0.4523809523809524,0.36343046692782716,0.5273757143807233,0.3468950749464669,0
1,0,0,1,0,0,1,1,0,0.2,0.35714285714285715,0.42992810347818916,0.7309739080082147,0.7773019271948608,0
1,0,0,1,0,0,1,1,0,0.8,0.7142857142857142,0.5559236421449044,0.817928562177688,0.6381156316916489,0
1,0,1,0,0,0,1,1,0,0.6000000000000001,0.2619047619047619,0.5947370504095907,0.048111744671616136,0.6830835117773019,0
1,0,1,0,0,0,1,0,1,0.5,0.380952380952381,0.0,0.3870513134004297,0.46895074946466797,0
1,0,0,1,0,0,1,0,1,0.8,0.047619047619047616,0.7185939119743798,0.14771970723204064,0.4603854389721628,0
1,0,1,0,0,1,0,0,1,0.5,0.6666666666666665,0.0,0.8995715590838924,0.7259100642398287,0
1,0,0,0,1,0,1,0,1,0.4,0.6666666666666665,0.0,0.02321571710098314,0.6402569593147752,0
1,0,1,0,0,1,0,1,0,0.6000000000000001,0.6666666666666665,0.0,0.3672649238002229,0.24839400428265523,0
1,0,0,1,0,1,0,1,0,0.30000000000000004,0.42857142857142855,0.5146252807265294,0.6971842810988449,0.6059957173447538,0
1,0,0,1,0,0,1,0,1,0.8,0.28571428571428564,0.5651191286470136,0.5484225243510755,0.5417558886509636,0
1,0,1,0,0,0,1,0,1,0.7000000000000001,0.35714285714285715,0.0,0.7915870465629467,0.27408993576017127,0
0,1,1,0,0,1,0,1,0,0.9,0.5238095238095237,0.5476693345891952,0.8794145840927808,0.5267665952890793,1
1,0,1,0,0,1,0,1,0,0.9,0.21428571428571425,0.0,0.6341961657338275,0.41970021413276226,0
1,0,1,0,0,0,1,0,1,0.9,0.5238095238095237,0.4879159104001151,0.9544466996598174,0.45182012847965736,0
1,0,1,0,0,0,1,1,0,0.2,0.3333333333333333,0.3163390761563789,0.7273712639557077,0.5160599571734475,0
0,1,0,0,1,1,0,1,0,0.5,0.5476190476190477,0.1119297081934741,0.34790667508747086,0.595289079229122,1
0,1,0,0,1,0,1,1,0,0.6000000000000001,0.976190476190476,0.0,0.8042660574084824,0.721627408993576,1
1,0,1,0,0,1,0,0,1,0.9,0.7857142857142856,0.0,0.3097795339454918,0.6809421841541755,0
1,0,1,0,0,1,0,0,1,0.7000000000000001,0.3333333333333333,0.0,0.039553727380964875,0.6895074946466809,0
1,0,1,0,0,0,1,0,1,0.7000000000000001,0.7619047619047619,0.0,0.050260899915941966,0.9400428265524626,0
1,0,1,0,0,0,1,0,1,0.7000000000000001,0.19047619047619052,0.6123776789213502,0.31596167433989947,0.30406852248394,0
1,0,1,0,0,1,0,1,0,0.8,0.7142857142857142,0.46119856870971004,0.4160360314410026,0.6167023554603855,0
1,0,1,0,0,1,0,0,1,0.7000000000000001,0.3095238095238095,0.31870677054576224,0.3044797778187817,0.4817987152034261,0
1,0,0,1,0,0,1,1,0,0.9,0.5476190476190477,0.5996981085029384,0.4077229375405351,0.4539614561027837,0
1,0,1,0,0,1,0,0,1,0.9,0.5952380952380951,0.6295802809818122,0.6830213285368751,0.8179871520342613,0
1,0,0,0,1,1,0,0,1,0.2,0.4523809523809524,0.0,0.675341695131885,0.3447537473233405,0
1,0,1,0,0,0,1,0,1,0.2,0.4523809523809524,0.6703048636201256,0.5063566070559739,0.5032119914346894,0
1,0,0,1,0,0,1,0,1,0.2,0.42857142857142855,0.43822194899929295,0.35838902615199747,0.8394004282655246,0
1,0,0,1,0,1,0,0,1,0.2,0.4761904761904761,0.28564573767779583,0.6855670216505677,0.46895074946466797,0
1,0,0,0,1,1,0,0,1,0.4,0.2619047619047619,0.0,0.7785746538794455,0.8822269807280515,0
1,0,0,0,1,0,1,0,1,0.2,0.6666666666666665,0.5235805900315942,0.9014815914919874,0.8715203426124197,0
1,0,0,0,1,0,1,1,0,0.7000000000000001,0.6428571428571428,0.0,0.64189360083888,0.8993576017130621,0
1,0,1,0,0,0,1,0,1,0.7000000000000001,0.4761904761904761,0.7905152645841187,0.07133981295213693,0.6638115631691649,0
1,0,1,0,0,0,1,1,0,0.30000000000000004,0.49999999999999994,0.36757776832816863,0.27255437894318907,0.6895074946466809,0
1,0,1,0,0,0,1,1,0,0.30000000000000004,0.4761904761904761,0.5299040738014388,0.622432942345994,0.3961456102783726,0
1,0,0,0,1,0,1,0,1,0.8,0.3333333333333333,0.2856448209709369,0.630413204461026,0.6830835117773019,0
1,0,1,0,0,0,1,1,0,0.7000000000000001,0.4523809523809524,0.0,0.6336342620720279,0.44753747323340465,0
1,0,0,1,0,1,0,0,1,0.30000000000000004,0.35714285714285715,0.43580192260530964,0.37814211257175057,0.38758029978586717,0
1,0,1,0,0,0,1,0,1,0.30000000000000004,0.7857142857142856,0.4917227548444072,0.5771438172345459,0.8179871520342613,0
1,0,1,0,0,0,1,0,1,0.1,0.28571428571428564,0.5011567047003028,0.9672406214793513,0.5610278372591005,0
1,0,0,0,1,0,1,1,0,0.7000000000000001,0.42857142857142855,0.4636889822477326,0.7787338690844976,0.5096359743040685,0
1,0,0,1,0,1,0,1,0,0.4,0.4047619047619047,0.43152660109927504,0.874875250586431,0.6124197002141328,0
1,0,1,0,0,0,1,1,0,0.1,0.19047619047619052,0.6038713566930702,0.09956020799986398,0.7858672376873662,0
1,0,0,0,1,0,1,0,1,0.2,0.4047619047619047,0.66742500909433,0.27659096443710374,0.6766595289079228,0
1,0,1,0,0,1,0,1,0,0.4,0.3095238095238095,0.0,0.02393498579114305,0.9036402569593148,0
1,0,0,1,0,1,0,1,0,0.8,0.19047619047619052,0.49074223721671223,0.3721046859975128,1.0,0
1,0,1,0,0,0,1,1,0,0.2,0.4047619047619047,0.0,0.32879960036183453,0.6809421841541755,0
1,0,1,0,0,0,1,0,1,0.30000000000000004,0.6190476190476188,0.0,0.764439353958303,0.6873661670235546,0
1,0,0,1,0,0,1,0,1,0.8,0.4523809523809524,0.6112686230493027,0.13451664633972543,0.69593147751606,0
1,0,1,0,0,0,1,0,1,0.7000000000000001,0.35714285714285715,0.7633501315215274,0.8353156226419622,0.8543897216274089,0
0,1,0,1,0,0,1,0,1,0.5,0.6190476190476188,0.4966222740077456,0.234955188220475,0.6638115631691649,1
1,0,0,0,1,1,0,0,1,0.0,0.23809523809523808,0.0,0.5970959726653895,0.5588865096359742,0
1,0,1,0,0,0,1,1,0,0.4,0.28571428571428564,0.0,0.5780571544582508,0.8436830835117773,0
0,1,0,1,0,0,1,1,0,0.30000000000000004,0.9523809523809523,0.43399389768172414,0.6793845312227318,0.3897216274089935,1
1,0,0,0,1,0,1,1,0,0.30000000000000004,0.6666666666666665,0.0,0.524505590283872,0.6531049250535331,0
1,0,1,0,0,1,0,1,0,0.30000000000000004,0.4761904761904761,0.6283760868805338,0.09824363226688147,0.7494646680942184,0
1,0,1,0,0,0,1,1,0,0.1,0.11904761904761901,0.4486614864226348,0.5670368020145924,0.7987152034261241,0
0,1,0,1,0,1,0,1,0,0.30000000000000004,0.976190476190476,0.38153757966033147,0.48968586500010747,0.5374732334047109,1
1,0,0,1,0,1,0,0,1,0.30000000000000004,0.3095238095238095,0.6002617237939117,0.027777752775390047,0.670235546038544,0
1,0,1,0,0,0,1,0,1,0.2,0.5714285714285714,0.06733247750112407,0.38749190547697304,0.6937901498929336,0
0,1,0,0,1,1,0,1,0,0.9,0.5952380952380951,0.0,0.6293561535126604,0.3961456102783726,1
1,0,1,0,0,0,1,0,1,0.4,0.35714285714285715,0.0,0.19781489132212124,0.7901498929336189,0
1,0,0,0,1,0,1,0,1,0.8,0.19047619047619052,0.0,0.17046367928137135,0.4132762312633832,0
0,1,1,0,0,1,0,1,0,0.7000000000000001,0.7380952380952379,0.0,0.3169983733446544,0.6895074946466809,1
0,1,0,1,0,1,0,1,0,0.1,0.7857142857142856,0.5809172560859273,0.5485866900288977,0.6316916488222698,1
1,0,1,0,0,0,1,0,1,0.9,0.3095238095238095,0.0,0.8213073848552536,0.9528907922912205,0
1,0,1,0,0,1,0,1,0,0.5,0.49999999999999994,0.55624994992987,0.308152628576029,0.5974304068522484,0
1,0,0,0,1,0,1,0,1,0.4,0.35714285714285715,0.0,0.20145748919021766,0.5096359743040685,0
1,0,1,0,0,1,0,0,1,0.1,0.6190476190476188,0.0,0.34619636175254737,0.3447537473233405,0
1,0,1,0,0,1,0,1,0,0.7000000000000001,0.3333333333333333,0.5095669719924931,0.07894313906978116,0.4732334047109207,0
1,0,1,0,0,0,1,0,1,1.0,0.5238095238095237,0.44997098224223236,0.6070127197147327,0.40256959314775165,0
1,0,0,0,1,1,0,0,1,0.8,0.19047619047619052,0.0,0.9571370565889041,0.5203426124197003,0
1,0,0,0,1,1,0,0,1,0.7000000000000001,0.380952380952381,0.5976133178215906,0.7832609514208606,0.5481798715203426,0
0,1,1,0,0,1,0,0,1,0.9,0.5714285714285714,0.5328899474683129,0.5053389098658922,0.36188436830835113,1
1,0,1,0,0,0,1,0,1,0.8,0.5238095238095237,0.0,0.21244143815734398,0.5289079229122055,0
1,0,0,0,1,0,1,0,1,0.30000000000000004,0.380952380952381,0.6439755679287954,0.9554144420792186,0.4775160599571734,0
1,0,0,1,0,1,0,1,0,0.6000000000000001,0.2619047619047619,0.5900862776595869,0.5931184428112884,0.24839400428265523,0
1,0,1,0,0,1,0,1,0,0.9,0.23809523809523808,0.0,0.9291378826677947,1.0,0
1,0,1,0,0,0,1,0,1,0.6000000000000001,0.5238095238095237,0.0,0.5594609785234489,0.7259100642398287,0
1,0,1,0,0,0,1,0,1,0.2,0.4523809523809524,0.0,0.4793103741407304,0.45182012847965736,0
1,0,1,0,0,0,1,0,1,1.0,0.23809523809523808,0.0,0.6328285851298799,0.5824411134903641,0
1,0,1,0,0,0,1,0,1,0.2,0.42857142857142855,0.0,0.060284807199087506,0.45610278372591007,0
1,0,0,1,0,1,0,1,0,0.8,0.5238095238095237,0.6119519283705986,0.1154587763131379,0.2762312633832976,0
1,0,0,0,1,1,0,0,1,0.8,0.23809523809523808,0.637312065627921,0.11344573406760346,0.6788008565310492,0
1,0,1,0,0,0,1,0,1,0.1,0.16666666666666669,0.49634805908646024,0.05856554300935739,0.8351177730192719,0
1,0,0,1,0,0,1,1,0,0.4,0.5476190476190477,0.36173109169543705,0.8459411873833951,0.8972162740899358,0
0,1,1,0,0,1,0,0,1,1.0,0.7857142857142856,0.0,0.8552505264252735,0.30406852248394,1
0,1,0,1,0,0,1,1,0,1.0,0.5952380952380951,0.5840928482157837,0.050309654572011614,0.6895074946466809,1
1,0,1,0,0,0,1,0,1,0.8,0.35714285714285715,0.0,0.7764871045184816,0.5588865096359742,0
1,0,0,1,0,0,1,0,1,0.4,0.3333333333333333,0.43139391774564734,0.7189271575435453,0.37473233404710926,0
1,0,1,0,0,0,1,1,0,0.1,0.380952380952381,0.25147664535828074,0.20319055469797362,0.6274089935760171,0
0,1,1,0,0,1,0,1,0,0.0,0.3333333333333333,0.5911806263650712,0.9580549442471755,0.3854389721627408,1
1,0,0,1,0,1,0,1,0,0.1,0.5476190476190477,0.7976057529971632,0.4706988017355658,0.6766595289079228,0
1,0,0,0,1,1,0,0,1,0.2,0.4047619047619047,0.45291361125945606,0.45440109530460154,0.5396145610278372,0
1,0,1,0,0,0,1,1,0,0.1,0.5952380952380951,0.0,0.9832653518411008,0.3768736616702356,0
0,1,0,1,0,0,1,0,1,0.1,0.3333333333333333,0.49385079017540556,0.6372220547062244,0.6766595289079228,1
1,0,1,0,0,1,0,1,0,0.1,0.3095238095238095,0.0,0.023955637763406402,0.6488222698072804,0
1,0,0,0,1,0,1,0,1,0.6000000000000001,0.16666666666666669,0.0,0.3917742144374788,0.6145610278372592,0
1,0,0,0,1,0,1,1,0,0.5,0.28571428571428564,0.0,0.7459905420967702,0.30406852248394,0
1,0,1,0,0,1,0,0,1,0.7000000000000001,0.4761904761904761,0.0,0.9291695356906583,0.5867237687366168,0
1,0,1,0,0,0,1,0,1,0.7000000000000001,0.380952380952381,0.45044065500857344,0.2832005456521098,0.5203426124197003,0
1,0,1,0,0,1,0,0,1,0.5,0.49999999999999994,0.0,0.49899410393692595,0.5182012847965739,0
0,1,1,0,0,1,0,0,1,0.9,0.7857142857142856,0.47784277672261277,0.28380755362137083,0.16702355460385432,1
1,0,1,0,0,1,0,1,0,0.4,0.2619047619047619,0.0,0.5168554096916255,0.8629550321199143,0
1,0,0,0,1,0,1,1,0,0.5,0.28571428571428564,0.0,0.926038436670702,0.43040685224839403,0
1,0,1,0,0,1,0,1,0,0.5,0.380952380952381,0.0,0.1368601201414735,0.25267665952890794,0
1,0,1,0,0,0,1,0,1,0.30000000000000004,0.3095238095238095,0.0,0.21290908281740906,0.31691648822269813,0
0,1,0,0,1,1,0,0,1,0.2,0.380952380952381,0.0,0.8709704776806185,0.7837259100642399,1
0,1,1,0,0,1,0,0,1,0.7000000000000001,0.5238095238095237,0.4517696408131286,0.15947888023306225,0.987152034261242,1
1,0,0,0,1,1,0,0,1,0.8,0.4047619047619047,0.6103583331383671,0.44327978321929745,0.39400428265524623,0
1,0,1,0,0,0,1,0,1,0.2,0.5714285714285714,0.22609510498864302,0.9277474498814636,0.7837259100642399,0
1,0,0,0,1,1,0,0,1,0.6000000000000001,0.23809523809523808,0.5962341921375328,0.511616909414849,0.5653104925053533,0
0,1,1,0,0,0,1,1,0,0.2,0.7619047619047619,0.0,0.4666498650621134,0.203426124197002,1
1,0,1,0,0,1,0,1,0,0.6000000000000001,0.49999999999999994,0.5804908678260564,0.5205864660075037,0.29336188436830823,0
1,0,0,1,0,1,0,1,0,0.2,0.6190476190476188,0.7410665421964752,0.32704038235651506,0.6916488222698073,0
1,0,1,0,0,1,0,1,0,0.5,0.49999999999999994,0.47435139900825873,0.5171010331486657,0.4089935760171307,0
0,1,1,0,0,0,1,0,1,0.4,0.5476190476190477,0.5537600943873269,0.5080788215274559,0.5653104925053533,1
1,0,1,0,0,0,1,1,0,0.7000000000000001,0.3095238095238095,0.561709417556746,0.10189568103753907,0.145610278372591,0
1,0,0,0,1,1,0,0,1,0.1,0.28571428571428564,0.5104268430261865,0.607627528428965,0.7730192719486081,0
0,1,1,0,0,0,1,1,0,0.4,0.7619047619047619,0.0,0.04268052599023207,0.9014989293361885,1
1,0,0,1,0,0,1,0,1,0.8,0.5714285714285714,0.6643570702351701,0.276536059193653,0.6895074946466809,0
0,1,1,0,0,0,1,0,1,0.30000000000000004,0.6904761904761905,0.3729748600318161,0.6886106623182513,0.4775160599571734,1
1,0,1,0,0,0,1,0,1,0.7000000000000001,0.23809523809523808,0.48191578501055954,0.6562520720728828,0.8008565310492505,0
1,0,1,0,0,1,0,0,1,0.5,0.5238095238095237,0.0,0.8144146766016154,0.7002141327623127,0
1,0,0,1,0,0,1,1,0,0.0,0.49999999999999994,0.48825114611275044,0.47502646502741014,0.5460385438972163,0
1,0,1,0,0,0,1,1,0,0.4,0.3333333333333333,0.0,0.574754089015501,0.33832976445396146,0
1,0,0,0,1,1,0,1,0,0.30000000000000004,0.4761904761904761,0.0,0.964035415382169,0.9443254817987151,0
1,0,0,1,0,0,1,0,1,0.5,0.4047619047619047,0.6530809381609881,0.07554031409999655,0.4089935760171307,0
1,0,0,0,1,0,1,0,1,0.5,0.5238095238095237,0.6195959084423481,0.567905584983366,0.4732334047109207,0
1,0,0,0,1,1,0,0,1,0.4,0.09523809523809518,0.0,0.35001387632518904,0.3447537473233405,0
1,0,1,0,0,0,1,0,1,0.9,0.4523809523809524,0.5917419698173071,0.7564191380276816,0.7087794432548179,0
